Count,ActiveProcessingCount_mean,ActiveProcessingCount_median,ActiveProcessingCount_std_dev,ActiveProcessingCount_mode,Host_CPU_mean,Host_CPU_median,Host_CPU_std_dev,Host_CPU_mode,Host_Memory_Total_mean,Host_Memory_Total_median,Host_Memory_Total_std_dev,Host_Memory_Total_mode,Host_Memory_Used_mean,Host_Memory_Used_median,Host_Memory_Used_std_dev,Host_Memory_Used_mode,Host_Memory_UsedPercentage_mean,Host_Memory_UsedPercentage_median,Host_Memory_UsedPercentage_std_dev,Host_Memory_UsedPercentage_mode,Worker_CPU_mean,Worker_CPU_median,Worker_CPU_std_dev,Worker_CPU_mode,Worker_Memory_Total_mean,Worker_Memory_Total_median,Worker_Memory_Total_std_dev,Worker_Memory_Total_mode,Worker_Memory_Used_mean,Worker_Memory_Used_median,Worker_Memory_Used_std_dev,Worker_Memory_Used_mode,Worker_Memory_UsedPercentage_mean,Worker_Memory_UsedPercentage_median,Worker_Memory_UsedPercentage_std_dev,Worker_Memory_UsedPercentage_mode,Processing_CPU_1_mean,Processing_CPU_1_median,Processing_CPU_1_std_dev,Processing_CPU_1_mode,Processing_Memory_Total_1_mean,Processing_Memory_Total_1_median,Processing_Memory_Total_1_std_dev,Processing_Memory_Total_1_mode,Processing_Memory_Used_1_mean,Processing_Memory_Used_1_median,Processing_Memory_Used_1_std_dev,Processing_Memory_Used_1_mode,Processing_Memory_UsedPercentage_1_mean,Processing_Memory_UsedPercentage_1_median,Processing_Memory_UsedPercentage_1_std_dev,Processing_Memory_UsedPercentage_1_mode,Processing_CPU_2_mean,Processing_CPU_2_median,Processing_CPU_2_std_dev,Processing_CPU_2_mode,Processing_Memory_Total_2_mean,Processing_Memory_Total_2_median,Processing_Memory_Total_2_std_dev,Processing_Memory_Total_2_mode,Processing_Memory_Used_2_mean,Processing_Memory_Used_2_median,Processing_Memory_Used_2_std_dev,Processing_Memory_Used_2_mode,Processing_Memory_UsedPercentage_2_mean,Processing_Memory_UsedPercentage_2_median,Processing_Memory_UsedPercentage_2_std_dev,Processing_Memory_UsedPercentage_2_mode,Processing_CPU_3_mean,Processing_CPU_3_median,Processing_CPU_3_std_dev,Processing_CPU_3_mode,Processing_Memory_Total_3_mean,Processing_Memory_Total_3_median,Processing_Memory_Total_3_std_dev,Processing_Memory_Total_3_mode,Processing_Memory_Used_3_mean,Processing_Memory_Used_3_median,Processing_Memory_Used_3_std_dev,Processing_Memory_Used_3_mode,Processing_Memory_UsedPercentage_3_mean,Processing_Memory_UsedPercentage_3_median,Processing_Memory_UsedPercentage_3_std_dev,Processing_Memory_UsedPercentage_3_mode
10,1.4,1,1.3565,0,45.505,31.135,29.4736,12.93,20878358937.6,16595939328,22589491722.3702,16595943424,1724953804.8,1569638400,1007448997.0758,812990464,11.141,13.11,3.371,4.95,8.906,2.05,14.4374,0.99,20878358937.6,16595939328,22589491722.3702,16595943424,82247270.4,81747968,4452958.0499,76414976,0.771,0.525,0.4847,0.49,144.814,164.485,133.7963,0,18394485964.8,16595939328,24339470658.3882,0,277325824,410998784,233415627.0334,0,1.289,1.155,1.2314,0,102.152,0,132.4853,0,13402091110.4,0,24749398900.849,0,167656243.2,0,205359805.3411,0,0.811,0,1.141,0,101.921,0,132.3474,0,13402091110.4,0,24749398900.849,0,163905536,0,200744333.2968,0,0.789,0,1.1076,0
11,1.8,3,1.4697,3,49.186,55.085,29.8541,7.22,20878358937.6,16595939328,22589491722.3702,16595943424,1778788761.6,1829351424,1004363197.5228,812953600,11.399,13.125,3.1381,4.95,1.519,1.365,0.6377,0.98,20878358937.6,16595939328,22589491722.3702,16595943424,82275532.8,81940480,4393915.6485,76660736,0.771,0.525,0.4847,0.49,122.408,100.5,122.3368,0,18394485964.8,16595939328,24339470658.3882,0,201082880,174075904,186420761.5898,0,0.958,0.515,1.0642,0,123.099,100.505,123.0215,0,18394485964.8,16595939328,24339470658.3882,0,207741337.6,198782976,187897038.2822,0,0.991,0.55,1.0766,0,147.727,178.185,134.0861,0,18394485964.8,16595939328,24339470658.3882,0,279111270.4,409237504,236125611.5697,0,1.297,1.165,1.246,0
12,1.8,3,1.4697,3,47.946,40.51,28.2604,9.62,20878358937.6,16595939328,22589491722.3702,16595943424,1821709107.2,1990623232,1011314826.9252,812888064,11.586,13.13,2.9845,4.95,1.618,1.395,0.7823,0.68,20878358937.6,16595939328,22589491722.3702,16595943424,82262016,81774592,4699114.3775,75886592,0.77,0.525,0.4835,0.49,116.146,100.685,110.3495,0,18394485964.8,16595939328,24339470658.3882,0,234394828.8,311543808,196769716.7109,0,1.088,0.76,1.081,0,116.105,100.645,109.5821,0,18394485964.8,16595939328,24339470658.3882,0,239425536,326150144,200036635.7789,0,1.111,0.785,1.0987,0,152.245,219.035,128.4768,0,18394485964.8,16595939328,24339470658.3882,0,287527321.6,409499648,242643671.5176,0,1.316,1.205,1.2583,0
13,1.8,3,1.4697,3,52.282,57.335,28.3687,34.43,20878358937.6,16595939328,22589491722.3702,16595943424,1903849881.6,2118707200,1093804677.378,813330432,11.859,13.14,2.7829,5.29,1.373,1.035,0.5164,2.02,20878358937.6,16595939328,22589491722.3702,16595943424,82115788.8,81623040,4585851.2348,75886592,0.77,0.525,0.4835,0.49,98.211,104.405,91.3089,0,18394485964.8,16595939328,24339470658.3882,0,254542233.6,389955584,210403130.6989,0,1.164,0.92,1.1141,0,101.878,103.505,93.0034,0,18394485964.8,16595939328,24339470658.3882,0,256402636.8,391487488,211769033.6065,0,1.175,0.92,1.1272,0,129.08,152.88,116.4415,0,18394485964.8,16595939328,24339470658.3882,0,295059046.4,409640960,250117079.8886,0,1.344,1.225,1.2958,0
14,1.8,3,1.4697,3,50.856,47.61,26.2352,4.04,20878358937.6,16595939328,22589491722.3702,16595943424,1947169177.6,2175678464,1121370199.2777,821141504,12.07,13.3,2.751,13.38,4.766,1.785,7.266,0.83,20878358937.6,16595939328,22589491722.3702,16595943424,80507699.2,81131520,5261089.2743,70049792,0.754,0.525,0.4668,0.49,133.235,174.605,114.2337,0,18394485964.8,16595939328,24339470658.3882,0,276528332.8,412610560,228698541.3997,0,1.283,0.94,1.2512,0,137.996,194.215,116.6144,0,18394485964.8,16595939328,24339470658.3882,0,278169190.4,410273792,230311825.8352,0,1.292,0.935,1.2644,0,100.418,78.55,99.7912,0,18394485964.8,16595939328,24339470658.3882,0,316757196.8,447082496,264534488.9345,0,1.46,1.255,1.4074,0
15,2.1,3,1.2207,3,62.501,63.095,24.7291,6.93,20878358937.6,16595939328,22589491722.3702,16595943424,2020968038.4,2341808128,1141407855.5091,821121024,12.572,13.97,2.9748,5.44,17.556,1.95,24.8612,1.05,20878358937.6,16595939328,22589491722.3702,16595943424,84413235.2,81266688,10483525.69,75513856,0.755,0.525,0.4604,0.49,113.072,102.31,97.0357,0,19636423475.2,16595939328,23513610161.7993,16595943424,297433497.6,413812736,224138450.951,0,1.516,1.195,1.1542,0,112.025,104.75,98.2808,0,19015454720,16595939328,23938158859.46,0,305203609.6,411598848,239043358.0674,0,1.522,1.24,1.3103,0,88.384,52.73,97.2761,0,18394485964.8,16595939328,24339470658.3882,0,324788224,459696128,270910049.3707,0,1.494,1.285,1.438,0
16,2.3,3,1.1,3,58.577,48.3,28.5173,8.82,20878358937.6,16595939328,22589491722.3702,16595943424,2079878348.8,2382606336,1165440711.0765,821088256,13.012,14.315,3.179,5.59,57.172,3.34,70.9608,0.99,20878358937.6,16595939328,22589491722.3702,16595943424,90155417.6,79732736,26920342.5205,70549504,0.803,0.84,0.4426,0.08,145.547,131.395,113.9058,0,20257391411.2,16595939328,23064541936.2124,16595943424,311942758.4,413673472,217680478.4487,0,1.7,1.35,1.0696,0,147.889,169.155,120.6847,0,19015454720,16595939328,23938158859.46,0,312807424,412749824,246600465.2633,0,1.563,1.225,1.3671,0,143.874,131.86,141.8991,0,19015454720,16595939328,23938158859.46,0,340515225.6,471963648,265596989.6406,0,1.682,1.755,1.3805,0
17,2.6,3,0.9165,3,76.602,79.375,17.8742,100,20878358937.6,16595939328,22589491722.3702,16595943424,2118995558.4,2380980224,1159486411.8578,820916224,13.418,14.795,3.421,5.61,47.94,2.7,62.8722,0.97,20878358937.6,16595939328,22589491722.3702,16595943424,85689548.8,81375232,10976946.2091,75530240,0.768,0.64,0.437,0.11,146.678,141.925,115.1168,0,20257391411.2,16595939328,23064541936.2124,16595943424,322537472,418238464,235023320.5485,0,1.691,1.385,1.1621,0,162.848,196.435,104.0856,0,20257391411.2,16595939328,23064541936.2124,16595943424,347425177.6,462204928,237404884.9273,0,1.922,1.6,1.1883,0,135.139,131.48,117.1748,0,19636422656,16595939328,23513610629.5788,16595943424,358594150.4,487831552,259281706.6393,0,1.898,1.9,1.3095,0
18,2.8,3,0.6,3,83.307,84.84,16.5016,100,20878358937.6,16595939328,22589491722.3702,16595943424,2170139033.6,2412691456,1161123507.6676,844029952,13.86,15.365,3.5548,5.66,63.086,2.395,75.6026,0.9,20878358937.6,16595939328,22589491722.3702,16595943424,95305318.4,80771072,25085388.017,75563008,0.806,0.81,0.4253,0.49,118.991,96.21,91.8175,0,20878358937.6,16595939328,22589491722.3702,16595943424,340697907.2,418535424,229299175.3864,45527040,1.897,1.56,1.0416,0.67,140.469,150.7,93.4992,0,20257391411.2,16595939328,23064541936.2124,16595943424,359078297.6,473108480,248383561.2394,0,1.985,1.705,1.2645,0,152.427,133.795,112.2543,0,20257391411.2,16595939328,23064541936.2124,16595943424,384651673.6,527943680,247374520.8863,0,2.2,1.97,1.181,0
19,3,3,0,3,80.149,82.555,19.5063,100,20878358937.6,16595939328,22589491722.3702,16595943424,2230475571.2,2478831616,1164898152.8551,892514304,14.375,16.03,3.7822,5.69,49.039,2.69,67.9971,1.02,20878358937.6,16595939328,22589491722.3702,16595943424,82486067.2,80750592,6259284.0897,75563008,0.745,0.535,0.4463,0.11,158.645,133.525,101.5075,47.19,20878358937.6,16595939328,22589491722.3702,16595943424,357641420.8,466001920,230425743.1037,38817792,2.045,1.795,1.052,0.63,176.518,188.02,108.7852,53.97,20878358937.6,16595939328,22589491722.3702,16595943424,376032870.4,491040768,243155123.7567,44027904,2.16,1.885,1.1214,0.67,157.323,137.465,97.5803,59.95,20878358937.6,16595939328,22589491722.3702,16595943424,395120640,538531840,236737697.0639,59830272,2.347,2.025,1.0238,1.98
20,3,3,0,3,86.138,87.205,14.3809,100,20878358937.6,16595939328,22589491722.3702,16595943424,2263505305.6,2482780160,1156239902.548,960135168,14.729,16.105,3.9166,5.71,55.694,5.4,79.916,1.02,20878358937.6,16595939328,22589491722.3702,16595943424,82634342.4,80779264,7071872.3354,75563008,0.752,0.575,0.4444,0.1,156.828,139.22,94.7293,61.43,20878358937.6,16595939328,22589491722.3702,16595943424,380659302.4,514492416,235028906.4119,58437632,2.213,1.92,1.0105,0.69,154.309,159.29,82.3475,60.86,20878358937.6,16595939328,22589491722.3702,16595943424,394445209.6,545767424,243236286.4901,65609728,2.306,1.975,1.0756,0.69,137.512,106.22,88.0196,41.33,20878358937.6,16595939328,22589491722.3702,16595943424,401353932.8,551591936,233792739.436,76738560,2.416,2.185,0.979,0.69
21,3,3,0,3,82.851,86.695,17.7501,100,20878358937.6,16595939328,22589491722.3702,16595943424,2313016524.8,2578817024,1151279116.6987,1010683904,15.153,16.46,4.0444,5.7,39.151,2.675,52.9326,0.92,20878358937.6,16595939328,22589491722.3702,16595943424,90900480,81051648,22016271.1535,75190272,0.787,0.705,0.432,0.1,135.644,122.4,77.1468,58.53,20878358937.6,16595939328,22589491722.3702,16595943424,389123686.4,529700864,231156118.3023,78258176,2.309,2.03,0.9639,0.7,144.773,132.935,80.7657,58.83,20878358937.6,16595939328,22589491722.3702,16595943424,402053529.6,559691776,239376939.9516,79945728,2.396,2.115,1.0341,0.7,115.548,100.635,70.9943,0,20878358937.6,16595939328,22589491722.3702,16595943424,408488755.2,561469440,231131773.1339,93233152,2.495,2.335,0.9436,3.61
22,3,3,0,3,76.655,85.34,25.9705,100,20878358937.6,16595939328,22589491722.3702,16595943424,2341947801.6,2598752256,1159104001.933,1056616448,15.392,16.745,4.1152,5.78,34.384,2.68,46.2442,0.9,20878358937.6,16595939328,22589491722.3702,16595943424,81746329.6,80463872,7514231.2173,71639040,0.747,0.565,0.4482,0.1,162.211,200.36,83.3061,60.97,20878358937.6,16595939328,22589491722.3702,16595943424,396569395.2,549818368,227569588.8909,90124288,2.397,2.205,0.9393,0.7,164.084,207.495,85.6443,60.37,20878358937.6,16595939328,22589491722.3702,16595943424,408315084.8,570177536,233394939.4534,93810688,2.482,2.275,0.9819,0.71,135.663,139.62,89.0374,0,20878358937.6,16595939328,22589491722.3702,16595943424,418402304,569577472,224668098.2997,113795072,2.618,2.7,0.9018,0.71
23,3,3,0,3,82.438,85.07,18.3485,100,20878358937.6,16595939328,22589491722.3702,16595943424,2366032691.2,2630182912,1154088226.8746,1105035264,15.691,16.82,4.3287,5.86,32.307,2.435,58.6864,0.95,20878358937.6,16595939328,22589491722.3702,16595943424,82041241.6,80340992,7502040.471,72826880,0.749,0.575,0.4468,0.1,156.821,179.11,81.8293,56.73,20878358937.6,16595939328,22589491722.3702,16595943424,407942348.8,571326464,223911179.0191,107253760,2.524,2.49,0.9208,2.49,157.638,190.685,80.0481,58.35,20878358937.6,16595939328,22589491722.3702,16595943424,417572454.4,588673024,228844051.1905,105705472,2.592,2.635,0.9668,0.72,129.095,96.535,88.7865,0,20878358937.6,16595939328,22589491722.3702,16595943424,428616499.2,578193408,221258564.6692,123006976,2.733,3.1,0.9116,3.58
24,3,3,0,3,81.558,86.785,19.8191,100,20878358937.6,16595939328,22589491722.3702,16595943424,2391515955.2,2667421696,1146404259.1574,1135337472,15.977,16.77,4.5246,5.88,28.848,6.03,51.1057,0.98,20878358937.6,16595939328,22589491722.3702,16595943424,87282483.2,82161664,12557136.7739,75571200,0.769,0.57,0.4336,1.32,153.658,156.35,93.2104,58.41,20878358937.6,16595939328,22589491722.3702,16595943424,423002931.2,586721280,221383180.7532,122695680,2.684,2.965,0.9457,1.98,152.343,117.37,102.2477,55.16,20878358937.6,16595939328,22589491722.3702,16595943424,428203212.8,596281344,222479954.6954,118194176,2.73,3.14,0.9745,3.61,160.651,120.78,111.5734,45.24,20878358937.6,16595939328,22589491722.3702,16595943424,440318771.2,578535424,219507114.1646,128770048,2.858,3.315,0.9521,0.72
25,3,3,0,3,81.169,78.635,18.1029,100,20878358937.6,16595939328,22589491722.3702,16595943424,2435737190.4,2702473216,1133860452.5791,1170096128,16.44,17.065,4.8299,5.87,26.949,2.42,36.4577,0.9,20878358937.6,16595939328,22589491722.3702,16595943424,83103744,82345984,7030259.6614,75476992,0.756,0.57,0.4455,0.5,164.454,145.01,104.52,58.57,20878358937.6,16595939328,22589491722.3702,16595943424,430402764.8,587743232,213944742.9782,125284352,2.802,3.415,0.9901,0.71,136.672,83.48,108.9652,0,20878358937.6,16595939328,22589491722.3702,16595943424,436251852.8,596168704,218824754.1021,123547648,2.833,3.48,1.0144,3.61,151.151,103.205,110.3067,53.93,20878358937.6,16595939328,22589491722.3702,16595943424,449090764.8,585089024,214528289.8601,136298496,2.973,3.455,0.9858,0.72
26,3,3,0,3,80.114,79.39,18.4642,100,20878358937.6,16595939328,22589491722.3702,16595943424,2444972032,2705389568,1114586726.4571,1184837632,16.655,16.975,5.0907,5.86,22.337,7.345,35.4943,0.67,20878358937.6,16595939328,22589491722.3702,16595943424,85309440,83494912,8147143.8037,75153408,0.788,0.575,0.4828,0.1,173.372,147.925,119.6466,47.54,20878358937.6,16595939328,22589491722.3702,16595943424,441035571.2,589813760,211445423.5267,134475776,2.919,3.555,1.0247,0.72,140.203,81.455,120.381,0,20878358937.6,16595939328,22589491722.3702,16595943424,445178675.2,596109312,217302895.9908,133558272,2.927,3.58,1.0359,3.58,164.937,172.425,105.0149,46.16,20878358937.6,16595939328,22589491722.3702,16595943424,456205516.8,583000064,208403416.0359,142495744,3.076,3.55,1.0345,3.74
27,3,3,0,3,79.729,76.075,18.627,100,20878358937.6,16595939328,22589491722.3702,16595943424,2477021184,2735312896,1097787212.3497,1206464512,17.03,17.235,5.3754,5.83,31.678,6.78,41.4197,0.53,20878358937.6,16595939328,22589491722.3702,16595943424,88918835.2,83879936,15645284.3022,75595776,0.843,0.57,0.5884,0.53,165.787,203.505,99.4392,50.02,20878358937.6,16595939328,22589491722.3702,16595943424,447506841.6,587341824,206289668.9302,138289152,3.011,3.54,1.0597,0.72,147.983,131.61,115.715,0,20878358937.6,16595939328,22589491722.3702,16595943424,449652736,596125696,214926990.1049,137121792,2.986,3.595,1.069,2.21,174.878,191.515,109.2851,42.64,20878358937.6,16595939328,22589491722.3702,16595943424,463946956.8,583036928,203171714.8371,162185216,3.179,3.57,1.0471,0.72
28,3,3,0,3,83.876,83.405,15.5388,100,20878358937.6,16595939328,22589491722.3702,16595943424,2492612198.4,2722504704,1076783490.5569,1237311488,17.305,17.285,5.6677,5.8,40.831,40.345,36.8955,0.65,20878358937.6,16595939328,22589491722.3702,16595943424,98075033.6,92149760,19626900.4773,75157504,0.947,0.705,0.6508,0.1,148.685,154.32,91.6272,43.09,20878358937.6,16595939328,22589491722.3702,16595943424,455911424,584427520,202584260.4831,141778944,3.109,3.525,1.0964,0.74,133.494,103.89,94.3273,28.9,20878358937.6,16595939328,22589491722.3702,16595943424,458192486.4,604553216,215790598.2384,141774848,3.059,3.645,1.1,0.74,104.892,119.125,49.7559,43.26,20878358937.6,16595939328,22589491722.3702,16595943424,477859430.4,601438208,200533450.851,195227648,3.315,3.64,1.0614,0.74
29,3,3,0,3,78.169,81.31,22.5861,100,20878358937.6,16595939328,22589491722.3702,16595943424,2516553318.4,2732128256,1064305819.3372,1282203648,17.601,17.4,5.9066,16.46,51.99,49.45,37.2223,0.97,20878358937.6,16595939328,22589491722.3702,16595943424,99671244.8,95766528,18268923.9707,75415552,0.977,0.67,0.6909,0.1,150.354,153.775,93.3213,45.69,20878358937.6,16595939328,22589491722.3702,16595943424,464821862.4,596099072,198510429.9855,153985024,3.211,3.595,1.1166,0.75,133.96,121.615,84.1642,45.3,20878358937.6,16595939328,22589491722.3702,16595943424,464904192,606976000,211543505.9042,154918912,3.141,3.655,1.1005,3.95,142.713,147.825,88.1429,45.21,20878358937.6,16595939328,22589491722.3702,16595943424,485684428.8,608319488,196065531.8806,213069824,3.409,3.71,1.1043,0.75
