Count,ServerTime,WorkerName,WorkerTime,ProcedureId,ActiveProcessingCount,Host_CPU,Host_Memory_Total,Host_Memory_Used,Host_Memory_UsedPercentage,Worker_CPU,Worker_Memory_Total,Worker_Memory_Used,Worker_Memory_UsedPercentage,ProcessingId_1,Processing_CPU_1,Processing_Memory_Total_1,Processing_Memory_Used_1,Processing_Memory_UsedPercentage_1,ProcessingId_2,Processing_CPU_2,Processing_Memory_Total_2,Processing_Memory_Used_2,Processing_Memory_UsedPercentage_2,ProcessingId_3,Processing_CPU_3,Processing_Memory_Total_3,Processing_Memory_Used_3,Processing_Memory_UsedPercentage_3
10,2025-03-14T05:38:03.985Z,ms1,2025-03-14T05:38:30.674Z,2025-03-14-02-37-50@3,3,70.59,84233080832,4167757824,4.95,2.09,84233080832,76414976,0.09,8862dd5a-6962-48c9-bd90-dfab66fb9671,373.01,84233080832,410890240,0.49,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,374.54,84233080832,411607040,0.49,6a9d5c4f-052a-4659-985b-851b068c40c3,375.04,84233080832,411287552,0.49
11,2025-03-14T05:38:04.991Z,ms1,2025-03-14T05:38:31.680Z,2025-03-14-02-37-50@3,3,69.89,84233080832,4171251712,4.95,2.05,84233080832,76660736,0.09,8862dd5a-6962-48c9-bd90-dfab66fb9671,370.73,84233080832,411844608,0.49,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,371.91,84233080832,412278784,0.49,6a9d5c4f-052a-4659-985b-851b068c40c3,373.93,84233080832,412803072,0.49
12,2025-03-14T05:38:05.998Z,ms1,2025-03-14T05:38:32.685Z,2025-03-14-02-37-50@3,3,70.17,84233080832,4170522624,4.95,1.79,84233080832,75886592,0.09,8862dd5a-6962-48c9-bd90-dfab66fb9671,306.81,84233080832,467173376,0.55,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,296.97,84233080832,471732224,0.56,6a9d5c4f-052a-4659-985b-851b068c40c3,293.38,84233080832,476921856,0.57
13,2025-03-14T05:38:07.001Z,ms1,2025-03-14T05:38:33.690Z,2025-03-14-02-37-50@3,3,58.54,84233080832,4455817216,5.29,1.04,84233080832,75886592,0.09,8862dd5a-6962-48c9-bd90-dfab66fb9671,108.41,84233080832,510300160,0.61,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,108.32,84233080832,509743104,0.61,6a9d5c4f-052a-4659-985b-851b068c40c3,108.32,84233080832,511410176,0.61
14,2025-03-14T05:38:08.006Z,ms1,2025-03-14T05:38:34.695Z,2025-03-14-02-37-50@3,3,20.68,84233080832,4532707328,5.38,24.85,84233080832,70049792,0.08,8862dd5a-6962-48c9-bd90-dfab66fb9671,245.64,84233080832,535080960,0.64,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,242.55,84233080832,535736320,0.64,6a9d5c4f-052a-4659-985b-851b068c40c3,249.21,84233080832,537145344,0.64
15,2025-03-14T05:38:09.016Z,ms1,2025-03-14T05:38:35.704Z,2025-03-14-02-37-50@3,3,46.2,84233080832,4582891520,5.44,62.55,84233080832,112320512,0.13,8862dd5a-6962-48c9-bd90-dfab66fb9671,230.63,84233080832,562442240,0.67,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,221.91,84233080832,560848896,0.67,6a9d5c4f-052a-4659-985b-851b068c40c3,253.86,84233080832,562868224,0.67
16,2025-03-14T05:38:10.021Z,ms1,2025-03-14T05:38:36.710Z,2025-03-14-02-37-50@3,3,46.06,84233080832,4705320960,5.59,166.7,84233080832,70549504,0.08,8862dd5a-6962-48c9-bd90-dfab66fb9671,344.81,84233080832,565481472,0.67,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,350,84233080832,565624832,0.67,6a9d5c4f-052a-4659-985b-851b068c40c3,347.26,84233080832,565653504,0.67
17,2025-03-14T05:38:11.029Z,ms1,2025-03-14T05:38:37.717Z,2025-03-14-02-37-50@3,3,76.04,84233080832,4722651136,5.61,173.16,84233080832,89726976,0.11,8862dd5a-6962-48c9-bd90-dfab66fb9671,342.96,84233080832,566603776,0.67,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,348.25,84233080832,566960128,0.67,6a9d5c4f-052a-4659-985b-851b068c40c3,344.37,84233080832,567586816,0.67
18,2025-03-14T05:38:12.043Z,ms1,2025-03-14T05:38:38.726Z,2025-03-14-02-37-50@3,3,74.75,84233080832,4764491776,5.66,171.06,84233080832,131342336,0.16,8862dd5a-6962-48c9-bd90-dfab66fb9671,341.61,84233080832,566562816,0.67,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,345.5,84233080832,566284288,0.67,6a9d5c4f-052a-4659-985b-851b068c40c3,344.54,84233080832,566722560,0.67
19,2025-03-14T05:38:13.045Z,ms1,2025-03-14T05:38:39.733Z,2025-03-14-02-37-50@3,3,74.69,84233080832,4791377920,5.69,139.42,84233080832,93892608,0.11,8862dd5a-6962-48c9-bd90-dfab66fb9671,344.48,84233080832,566665216,0.67,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,347.28,84233080832,567341056,0.67,6a9d5c4f-052a-4659-985b-851b068c40c3,347.84,84233080832,567287808,0.67
20,2025-03-14T05:38:14.051Z,ms1,2025-03-14T05:38:40.738Z,2025-03-14-02-37-50@3,3,75.18,84233080832,4807053312,5.71,201.32,84233080832,83296256,0.1,8862dd5a-6962-48c9-bd90-dfab66fb9671,281.96,84233080832,583696384,0.69,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,290.44,84233080832,583135232,0.69,6a9d5c4f-052a-4659-985b-851b068c40c3,254.54,84233080832,582291456,0.69
21,2025-03-14T05:38:15.054Z,ms1,2025-03-14T05:38:41.742Z,2025-03-14-02-37-50@3,3,70.73,84233080832,4800782336,5.7,135.62,84233080832,84889600,0.1,8862dd5a-6962-48c9-bd90-dfab66fb9671,141.22,84233080832,587345920,0.7,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,140.02,84233080832,589139968,0.7,6a9d5c4f-052a-4659-985b-851b068c40c3,146.25,84233080832,589201408,0.7
22,2025-03-14T05:38:16.058Z,ms1,2025-03-14T05:38:42.747Z,2025-03-14-02-37-50@3,3,32.03,84233080832,4866801664,5.78,143.15,84233080832,84271104,0.1,8862dd5a-6962-48c9-bd90-dfab66fb9671,201.1,84233080832,590614528,0.7,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,208.64,84233080832,595292160,0.71,6a9d5c4f-052a-4659-985b-851b068c40c3,209.28,84233080832,596148224,0.71
23,2025-03-14T05:38:17.066Z,ms1,2025-03-14T05:38:43.754Z,2025-03-14-02-37-50@3,3,48.22,84233080832,4934311936,5.86,2.44,84233080832,83816448,0.1,8862dd5a-6962-48c9-bd90-dfab66fb9671,234.22,84233080832,600854528,0.71,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,216.88,84233080832,604667904,0.72,6a9d5c4f-052a-4659-985b-851b068c40c3,238.07,84233080832,604123136,0.72
24,2025-03-14T05:38:18.072Z,ms1,2025-03-14T05:38:44.761Z,2025-03-14-02-37-50@3,3,40.62,84233080832,4953845760,5.88,2.14,84233080832,84332544,0.1,8862dd5a-6962-48c9-bd90-dfab66fb9671,374.23,84233080832,602001408,0.71,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,378.4,84233080832,605503488,0.72,6a9d5c4f-052a-4659-985b-851b068c40c3,375.44,84233080832,607113216,0.72
25,2025-03-14T05:38:19.082Z,ms1,2025-03-14T05:38:45.768Z,2025-03-14-02-37-50@3,3,69.77,84233080832,4948688896,5.87,2.15,84233080832,83996672,0.1,8862dd5a-6962-48c9-bd90-dfab66fb9671,370.58,84233080832,601624576,0.71,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,372.62,84233080832,604540928,0.72,6a9d5c4f-052a-4659-985b-851b068c40c3,373.16,84233080832,605999104,0.72
26,2025-03-14T05:38:20.097Z,ms1,2025-03-14T05:38:46.775Z,2025-03-14-02-37-50@3,3,69.94,84233080832,4932042752,5.86,2.17,84233080832,84004864,0.1,8862dd5a-6962-48c9-bd90-dfab66fb9671,372.08,84233080832,602574848,0.72,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,375.89,84233080832,604794880,0.72,6a9d5c4f-052a-4659-985b-851b068c40c3,375.05,84233080832,606375936,0.72
27,2025-03-14T05:38:21.095Z,ms1,2025-03-14T05:38:47.782Z,2025-03-14-02-37-50@3,3,69.64,84233080832,4907560960,5.83,2.05,84233080832,84275200,0.1,8862dd5a-6962-48c9-bd90-dfab66fb9671,370.02,84233080832,603275264,0.72,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,373.61,84233080832,604905472,0.72,6a9d5c4f-052a-4659-985b-851b068c40c3,371.77,84233080832,606916608,0.72
28,2025-03-14T05:38:22.098Z,ms1,2025-03-14T05:38:48.786Z,2025-03-14-02-37-50@3,3,69.76,84233080832,4886310912,5.8,20.79,84233080832,84201472,0.1,8862dd5a-6962-48c9-bd90-dfab66fb9671,147.19,84233080832,619458560,0.74,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,152.38,84233080832,620953600,0.74,6a9d5c4f-052a-4659-985b-851b068c40c3,128.1,84233080832,625131520,0.74
29,2025-03-14T05:38:23.106Z,ms1,2025-03-14T05:38:49.792Z,2025-03-14-02-37-50@3,3,36.25,84233080832,4885446656,5.8,90.94,84233080832,86577152,0.1,8862dd5a-6962-48c9-bd90-dfab66fb9671,223.45,84233080832,632524800,0.75,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,234.45,84233080832,633483264,0.75,6a9d5c4f-052a-4659-985b-851b068c40c3,233.47,84233080832,634822656,0.75
30,2025-03-14T05:38:24.109Z,ms1,2025-03-14T05:38:50.799Z,2025-03-14-02-37-50@3,3,46.8,84233080832,4937220096,5.86,105.3,84233080832,104435712,0.12,8862dd5a-6962-48c9-bd90-dfab66fb9671,209.11,84233080832,659660800,0.78,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,245.69,84233080832,659914752,0.78,6a9d5c4f-052a-4659-985b-851b068c40c3,205.73,84233080832,662409216,0.79
31,2025-03-14T05:38:25.117Z,ms1,2025-03-14T05:38:51.806Z,2025-03-14-02-37-50@3,3,46.18,84233080832,5034975232,5.98,139.47,84233080832,94662656,0.11,8862dd5a-6962-48c9-bd90-dfab66fb9671,346.89,84233080832,661172224,0.78,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,352.08,84233080832,660582400,0.78,6a9d5c4f-052a-4659-985b-851b068c40c3,342.78,84233080832,663007232,0.79
32,2025-03-14T05:38:26.123Z,ms1,2025-03-14T05:38:52.813Z,2025-03-14-02-37-50@3,3,71.32,84233080832,5058125824,6,153.83,84233080832,98283520,0.12,8862dd5a-6962-48c9-bd90-dfab66fb9671,347.8,84233080832,661176320,0.78,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,353.72,84233080832,661168128,0.78,6a9d5c4f-052a-4659-985b-851b068c40c3,346.07,84233080832,662933504,0.79
33,2025-03-14T05:38:27.131Z,ms1,2025-03-14T05:38:53.821Z,2025-03-14-02-37-50@3,3,75.43,84233080832,5023842304,5.96,112.56,84233080832,151097344,0.18,8862dd5a-6962-48c9-bd90-dfab66fb9671,349.67,84233080832,660541440,0.78,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,356.44,84233080832,659582976,0.78,6a9d5c4f-052a-4659-985b-851b068c40c3,348.44,84233080832,661331968,0.79
34,2025-03-14T05:38:28.139Z,ms1,2025-03-14T05:38:54.829Z,2025-03-14-02-37-50@3,3,71.55,84233080832,5060685824,6.01,52.17,84233080832,107937792,0.13,8862dd5a-6962-48c9-bd90-dfab66fb9671,361.55,84233080832,661372928,0.79,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,368.02,84233080832,659632128,0.78,6a9d5c4f-052a-4659-985b-851b068c40c3,361.48,84233080832,662167552,0.79
35,2025-03-14T05:38:29.144Z,ms1,2025-03-14T05:38:55.833Z,2025-03-14-02-37-50@3,3,73.48,84233080832,5033988096,5.98,142.65,84233080832,98033664,0.12,8862dd5a-6962-48c9-bd90-dfab66fb9671,285.07,84233080832,683122688,0.81,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,233.74,84233080832,680898560,0.81,6a9d5c4f-052a-4659-985b-851b068c40c3,280.8,84233080832,683597824,0.81
36,2025-03-14T05:38:30.148Z,ms1,2025-03-14T05:38:56.837Z,2025-03-14-02-37-50@3,3,70.22,84233080832,5021093888,5.96,1.57,84233080832,97509376,0.12,8862dd5a-6962-48c9-bd90-dfab66fb9671,117.98,84233080832,686538752,0.82,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,118.03,84233080832,683163648,0.81,6a9d5c4f-052a-4659-985b-851b068c40c3,117.97,84233080832,685871104,0.81
37,2025-03-14T05:38:31.161Z,ms1,2025-03-14T05:38:57.843Z,2025-03-14-02-37-50@3,3,22.7,84233080832,5060857856,6.01,1.22,84233080832,97304576,0.12,8862dd5a-6962-48c9-bd90-dfab66fb9671,235.11,84233080832,693850112,0.82,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,248.26,84233080832,691138560,0.82,6a9d5c4f-052a-4659-985b-851b068c40c3,234.87,84233080832,695037952,0.83
38,2025-03-14T05:38:32.160Z,ms1,2025-03-14T05:38:58.850Z,2025-03-14-02-37-50@3,3,39.72,84233080832,5065744384,6.01,1.35,84233080832,97816576,0.12,8862dd5a-6962-48c9-bd90-dfab66fb9671,224.98,84233080832,698150912,0.83,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,283.34,84233080832,695902208,0.83,6a9d5c4f-052a-4659-985b-851b068c40c3,247.06,84233080832,700116992,0.83
39,2025-03-14T05:38:33.171Z,ms1,2025-03-14T05:38:59.857Z,2025-03-14-02-37-50@3,3,42.81,84233080832,5083480064,6.04,2.05,84233080832,97304576,0.12,8862dd5a-6962-48c9-bd90-dfab66fb9671,373.66,84233080832,698843136,0.83,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,375.75,84233080832,695586816,0.83,6a9d5c4f-052a-4659-985b-851b068c40c3,372.06,84233080832,700620800,0.83
40,2025-03-14T05:38:34.179Z,ms1,2025-03-14T05:39:00.865Z,2025-03-14-02-37-50@3,3,68.95,84233080832,5075361792,6.03,2.13,84233080832,98357248,0.12,8862dd5a-6962-48c9-bd90-dfab66fb9671,367.03,84233080832,697315328,0.83,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,370.37,84233080832,694202368,0.82,6a9d5c4f-052a-4659-985b-851b068c40c3,367.9,84233080832,699142144,0.83
41,2025-03-14T05:38:35.182Z,ms1,2025-03-14T05:39:01.872Z,2025-03-14-02-37-50@3,3,69.68,84233080832,5074513920,6.02,16.01,84233080832,98091008,0.12,8862dd5a-6962-48c9-bd90-dfab66fb9671,370.46,84233080832,697122816,0.83,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,374.41,84233080832,694681600,0.82,6a9d5c4f-052a-4659-985b-851b068c40c3,369.9,84233080832,699232256,0.83
42,2025-03-14T05:38:36.189Z,ms1,2025-03-14T05:39:02.877Z,2025-03-14-02-37-50@3,3,69.83,84233080832,5070155776,6.02,78.71,84233080832,97886208,0.12,8862dd5a-6962-48c9-bd90-dfab66fb9671,361.7,84233080832,697155584,0.83,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,335.75,84233080832,697909248,0.83,6a9d5c4f-052a-4659-985b-851b068c40c3,360.89,84233080832,699650048,0.83
43,2025-03-14T05:38:37.200Z,ms1,2025-03-14T05:39:03.882Z,2025-03-14-02-37-50@3,3,72.78,84233080832,5054943232,6,51.89,84233080832,96567296,0.11,8862dd5a-6962-48c9-bd90-dfab66fb9671,153.42,84233080832,713957376,0.85,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,107.44,84233080832,712630272,0.85,6a9d5c4f-052a-4659-985b-851b068c40c3,132.23,84233080832,717336576,0.85
44,2025-03-14T05:38:38.197Z,ms1,2025-03-14T05:39:04.886Z,2025-03-14-02-37-50@3,3,39.31,84233080832,5121642496,6.08,51.36,84233080832,97525760,0.12,8862dd5a-6962-48c9-bd90-dfab66fb9671,226.46,84233080832,717905920,0.85,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,246.6,84233080832,717873152,0.85,6a9d5c4f-052a-4659-985b-851b068c40c3,236.08,84233080832,722096128,0.86
45,2025-03-14T05:38:39.201Z,ms1,2025-03-14T05:39:05.891Z,2025-03-14-02-37-50@3,3,42.46,84233080832,5171318784,6.14,51.56,84233080832,98623488,0.12,8862dd5a-6962-48c9-bd90-dfab66fb9671,219.53,84233080832,749322240,0.89,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,196.86,84233080832,746012672,0.89,6a9d5c4f-052a-4659-985b-851b068c40c3,208.97,84233080832,752967680,0.89
46,2025-03-14T05:38:40.206Z,ms1,2025-03-14T05:39:06.895Z,2025-03-14-02-37-50@3,3,48.18,84233080832,5230497792,6.21,40.52,84233080832,99266560,0.12,8862dd5a-6962-48c9-bd90-dfab66fb9671,100.32,84233080832,723148800,0.86,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,100.29,84233080832,745721856,0.89,6a9d5c4f-052a-4659-985b-851b068c40c3,100.23,84233080832,752398336,0.89
47,2025-03-14T05:38:41.211Z,ms1,2025-03-14T05:39:07.898Z,2025-03-14-02-37-50@3,3,22.09,84233080832,5255495680,6.24,59.77,84233080832,100552704,0.12,8862dd5a-6962-48c9-bd90-dfab66fb9671,0,,,,3e0f5fb7-13f7-4e65-a7ad-07d7d0a48d52,0,,,,6a9d5c4f-052a-4659-985b-851b068c40c3,0,,,
48,2025-03-14T05:38:42.225Z,ms1,2025-03-14T05:39:08.900Z,2025-03-14-02-37-50@3,0,14.35,84233080832,3011317760,3.57,131.39,84233080832,96673792,0.11,,,,,,,,,,,,,,,
49,2025-03-14T05:38:43.214Z,ms1,2025-03-14T05:39:09.903Z,2025-03-14-02-37-50@3,0,8.46,84233080832,3027689472,3.59,4.11,84233080832,95924224,0.11,,,,,,,,,,,,,,,
50,2025-03-14T05:38:44.217Z,ms1,2025-03-14T05:39:10.906Z,2025-03-14-02-37-50@3,0,2.24,84233080832,3059531776,3.63,40.97,84233080832,96464896,0.11,,,,,,,,,,,,,,,
51,2025-03-14T05:38:45.222Z,ms1,2025-03-14T05:39:11.908Z,2025-03-14-02-37-50@3,0,2.95,84233080832,3054497792,3.63,42.52,84233080832,97398784,0.12,,,,,,,,,,,,,,,
52,2025-03-14T05:38:46.221Z,ms1,2025-03-14T05:39:12.910Z,2025-03-14-02-37-50@3,0,2.88,84233080832,3059154944,3.63,3.5,84233080832,98570240,0.12,,,,,,,,,,,,,,,
53,2025-03-14T05:38:47.224Z,ms1,2025-03-14T05:39:13.912Z,2025-03-14-02-37-50@3,0,0.5,84233080832,3053338624,3.62,40.16,84233080832,99008512,0.12,,,,,,,,,,,,,,,
54,2025-03-14T05:38:48.232Z,ms1,2025-03-14T05:39:14.914Z,2025-03-14-02-37-50@3,0,2.13,84233080832,3080392704,3.66,79.35,84233080832,98316288,0.12,,,,,,,,,,,,,,,
55,2025-03-14T05:38:49.229Z,ms1,2025-03-14T05:39:15.916Z,2025-03-14-02-37-50@3,0,3.32,84233080832,3131396096,3.72,5.92,84233080832,95440896,0.11,,,,,,,,,,,,,,,
56,2025-03-14T05:38:50.229Z,ms1,2025-03-14T05:39:16.918Z,2025-03-14-02-37-50@3,0,2.88,84233080832,3108380672,3.69,2.69,84233080832,95371264,0.11,,,,,,,,,,,,,,,
57,2025-03-14T05:38:51.231Z,ms1,2025-03-14T05:39:17.920Z,2025-03-14-02-37-50@3,0,0.69,84233080832,3092611072,3.67,2.64,84233080832,95293440,0.11,,,,,,,,,,,,,,,
58,2025-03-14T05:38:52.234Z,ms1,2025-03-14T05:39:18.922Z,2025-03-14-02-37-50@3,0,0.44,84233080832,3075731456,3.65,2.69,84233080832,94605312,0.11,,,,,,,,,,,,,,,
59,2025-03-14T05:38:53.240Z,ms1,2025-03-14T05:39:19.925Z,2025-03-14-02-37-50@3,0,0.44,84233080832,3062910976,3.64,2.56,84233080832,94781440,0.11,,,,,,,,,,,,,,,
60,2025-03-14T05:38:54.243Z,ms1,2025-03-14T05:39:20.927Z,2025-03-14-02-37-50@3,0,0.25,84233080832,3056259072,3.63,9.82,84233080832,96604160,0.11,,,,,,,,,,,,,,,
61,2025-03-14T05:38:55.240Z,ms1,2025-03-14T05:39:21.929Z,2025-03-14-02-37-50@3,0,0.81,84233080832,3048071168,3.62,40.86,84233080832,95526912,0.11,,,,,,,,,,,,,,,
62,2025-03-14T05:38:56.241Z,ms1,2025-03-14T05:39:22.931Z,2025-03-14-02-37-50@3,0,2.75,84233080832,3083493376,3.66,76.98,84233080832,99622912,0.12,,,,,,,,,,,,,,,
63,2025-03-14T05:38:57.243Z,ms1,2025-03-14T05:39:23.933Z,2025-03-14-02-37-50@3,0,3.57,84233080832,3073851392,3.65,105.32,84233080832,97443840,0.12,,,,,,,,,,,,,,,
64,2025-03-14T05:38:58.245Z,ms1,2025-03-14T05:39:24.934Z,2025-03-14-02-37-50@3,0,8.29,84233080832,3074789376,3.65,3.36,84233080832,97525760,0.12,,,,,,,,,,,,,,,
65,2025-03-14T05:38:59.247Z,ms1,2025-03-14T05:39:25.937Z,2025-03-14-02-37-50@3,0,0.38,84233080832,3063709696,3.64,78.56,84233080832,99692544,0.12,,,,,,,,,,,,,,,
66,2025-03-14T05:39:00.251Z,ms1,2025-03-14T05:39:26.938Z,2025-03-14-02-37-50@3,0,3.18,84233080832,3090329600,3.67,3.6,84233080832,101015552,0.12,,,,,,,,,,,,,,,
67,2025-03-14T05:39:01.252Z,ms1,2025-03-14T05:39:27.941Z,2025-03-14-02-37-50@3,0,2.64,84233080832,3112382464,3.69,45.39,84233080832,97996800,0.12,,,,,,,,,,,,,,,
68,2025-03-14T05:39:02.254Z,ms1,2025-03-14T05:39:28.943Z,2025-03-14-02-37-50@3,0,1.94,84233080832,3140571136,3.73,79.42,84233080832,98693120,0.12,,,,,,,,,,,,,,,
69,2025-03-14T05:39:03.262Z,ms1,2025-03-14T05:39:29.945Z,2025-03-14-02-37-50@3,0,6.14,84233080832,3094847488,3.67,94.81,84233080832,100220928,0.12,,,,,,,,,,,,,,,
70,2025-03-14T05:39:04.258Z,ms1,2025-03-14T05:39:30.947Z,2025-03-14-02-37-50@3,0,4.62,84233080832,3109347328,3.69,105.04,84233080832,99373056,0.12,,,,,,,,,,,,,,,
71,2025-03-14T05:39:05.260Z,ms1,2025-03-14T05:39:31.949Z,2025-03-14-02-37-50@3,0,8.23,84233080832,3129348096,3.72,40.21,84233080832,99811328,0.12,,,,,,,,,,,,,,,
72,2025-03-14T05:39:06.264Z,ms1,2025-03-14T05:39:32.951Z,2025-03-14-02-37-50@3,0,0.38,84233080832,3117711360,3.7,41.69,84233080832,101474304,0.12,,,,,,,,,,,,,,,
73,2025-03-14T05:39:07.269Z,ms1,2025-03-14T05:39:33.954Z,2025-03-14-02-37-50@3,0,5.13,84233080832,3161333760,3.75,2.21,84233080832,100302848,0.12,,,,,,,,,,,,,,,
74,2025-03-14T05:39:08.268Z,ms1,2025-03-14T05:39:34.956Z,2025-03-14-02-37-50@3,0,0.25,84233080832,3137048576,3.72,100.09,84233080832,133480448,0.16,,,,,,,,,,,,,,,
75,2025-03-14T05:39:09.272Z,ms1,2025-03-14T05:39:35.958Z,2025-03-14-02-37-50@3,0,5.26,84233080832,3145162752,3.73,24.11,84233080832,97542144,0.12,,,,,,,,,,,,,,,
