Count,ActiveProcessingCount_mean,ActiveProcessingCount_median,ActiveProcessingCount_std_dev,ActiveProcessingCount_mode,Host_CPU_mean,Host_CPU_median,Host_CPU_std_dev,Host_CPU_mode,Host_Memory_Total_mean,Host_Memory_Total_median,Host_Memory_Total_std_dev,Host_Memory_Total_mode,Host_Memory_Used_mean,Host_Memory_Used_median,Host_Memory_Used_std_dev,Host_Memory_Used_mode,Host_Memory_UsedPercentage_mean,Host_Memory_UsedPercentage_median,Host_Memory_UsedPercentage_std_dev,Host_Memory_UsedPercentage_mode,Worker_CPU_mean,Worker_CPU_median,Worker_CPU_std_dev,Worker_CPU_mode,Worker_Memory_Total_mean,Worker_Memory_Total_median,Worker_Memory_Total_std_dev,Worker_Memory_Total_mode,Worker_Memory_Used_mean,Worker_Memory_Used_median,Worker_Memory_Used_std_dev,Worker_Memory_Used_mode,Worker_Memory_UsedPercentage_mean,Worker_Memory_UsedPercentage_median,Worker_Memory_UsedPercentage_std_dev,Worker_Memory_UsedPercentage_mode,Processing_CPU_1_mean,Processing_CPU_1_median,Processing_CPU_1_std_dev,Processing_CPU_1_mode,Processing_Memory_Total_1_mean,Processing_Memory_Total_1_median,Processing_Memory_Total_1_std_dev,Processing_Memory_Total_1_mode,Processing_Memory_Used_1_mean,Processing_Memory_Used_1_median,Processing_Memory_Used_1_std_dev,Processing_Memory_Used_1_mode,Processing_Memory_UsedPercentage_1_mean,Processing_Memory_UsedPercentage_1_median,Processing_Memory_UsedPercentage_1_std_dev,Processing_Memory_UsedPercentage_1_mode,Processing_CPU_2_mean,Processing_CPU_2_median,Processing_CPU_2_std_dev,Processing_CPU_2_mode,Processing_Memory_Total_2_mean,Processing_Memory_Total_2_median,Processing_Memory_Total_2_std_dev,Processing_Memory_Total_2_mode,Processing_Memory_Used_2_mean,Processing_Memory_Used_2_median,Processing_Memory_Used_2_std_dev,Processing_Memory_Used_2_mode,Processing_Memory_UsedPercentage_2_mean,Processing_Memory_UsedPercentage_2_median,Processing_Memory_UsedPercentage_2_std_dev,Processing_Memory_UsedPercentage_2_mode,Processing_CPU_3_mean,Processing_CPU_3_median,Processing_CPU_3_std_dev,Processing_CPU_3_mode,Processing_Memory_Total_3_mean,Processing_Memory_Total_3_median,Processing_Memory_Total_3_std_dev,Processing_Memory_Total_3_mode,Processing_Memory_Used_3_mean,Processing_Memory_Used_3_median,Processing_Memory_Used_3_std_dev,Processing_Memory_Used_3_mode,Processing_Memory_UsedPercentage_3_mean,Processing_Memory_UsedPercentage_3_median,Processing_Memory_UsedPercentage_3_std_dev,Processing_Memory_UsedPercentage_3_mode
10,2,2,0,2,53.23,53.23,0,53.23,84233080832,84233080832,0,84233080832,3759521792,3759521792,0,3759521792,4.46,4.46,0,4.46,1.76,1.76,0,1.76,84233080832,84233080832,0,84233080832,74149888,74149888,0,74149888,0.09,0.09,0,0.09,422.17,422.17,0,422.17,84233080832,84233080832,0,84233080832,413216768,413216768,0,413216768,0.49,0.49,0,0.49,425.16,425.16,0,425.16,84233080832,84233080832,0,84233080832,413175808,413175808,0,413175808,0.49,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,2,0,2,53.5,53.5,0,53.5,84233080832,84233080832,0,84233080832,3768516608,3768516608,0,3768516608,4.47,4.47,0,4.47,1.52,1.52,0,1.52,84233080832,84233080832,0,84233080832,73625600,73625600,0,73625600,0.09,0.09,0,0.09,339.47,339.47,0,339.47,84233080832,84233080832,0,84233080832,472068096,472068096,0,472068096,0.56,0.56,0,0.56,330.7,330.7,0,330.7,84233080832,84233080832,0,84233080832,476626944,476626944,0,476626944,0.57,0.57,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,2,0,2,43.65,43.65,0,43.65,84233080832,84233080832,0,84233080832,3980144640,3980144640,0,3980144640,4.73,4.73,0,4.73,1.02,1.02,0,1.02,84233080832,84233080832,0,84233080832,73891840,73891840,0,73891840,0.09,0.09,0,0.09,108.76,108.76,0,108.76,84233080832,84233080832,0,84233080832,512012288,512012288,0,512012288,0.61,0.61,0,0.61,108.06,108.06,0,108.06,84233080832,84233080832,0,84233080832,511012864,511012864,0,511012864,0.61,0.61,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,2,0,2,14.06,14.06,0,14.06,84233080832,84233080832,0,84233080832,4030001152,4030001152,0,4030001152,4.78,4.78,0,4.78,0.92,0.92,0,0.92,84233080832,84233080832,0,84233080832,73883648,73883648,0,73883648,0.09,0.09,0,0.09,248.89,248.89,0,248.89,84233080832,84233080832,0,84233080832,538435584,538435584,0,538435584,0.64,0.64,0,0.64,251.49,251.49,0,251.49,84233080832,84233080832,0,84233080832,537518080,537518080,0,537518080,0.64,0.64,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,2,0,2,31.36,31.36,0,31.36,84233080832,84233080832,0,84233080832,4077228032,4077228032,0,4077228032,4.84,4.84,0,4.84,1.13,1.13,0,1.13,84233080832,84233080832,0,84233080832,74428416,74428416,0,74428416,0.09,0.09,0,0.09,276.82,276.82,0,276.82,84233080832,84233080832,0,84233080832,564477952,564477952,0,564477952,0.67,0.67,0,0.67,289.54,289.54,0,289.54,84233080832,84233080832,0,84233080832,563585024,563585024,0,563585024,0.67,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,2,0,2,33.52,33.52,0,33.52,84233080832,84233080832,0,84233080832,4140666880,4140666880,0,4140666880,4.92,4.92,0,4.92,22.28,22.28,0,22.28,84233080832,84233080832,0,84233080832,75243520,75243520,0,75243520,0.09,0.09,0,0.09,427.83,427.83,0,427.83,84233080832,84233080832,0,84233080832,568078336,568078336,0,568078336,0.67,0.67,0,0.67,423.45,423.45,0,423.45,84233080832,84233080832,0,84233080832,568111104,568111104,0,568111104,0.67,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,2,0,2,54.43,54.43,0,54.43,84233080832,84233080832,0,84233080832,4139122688,4139122688,0,4139122688,4.91,4.91,0,4.91,130.89,130.89,0,130.89,84233080832,84233080832,0,84233080832,68993024,68993024,0,68993024,0.08,0.08,0,0.08,410.35,410.35,0,410.35,84233080832,84233080832,0,84233080832,569425920,569425920,0,569425920,0.68,0.68,0,0.68,407.34,407.34,0,407.34,84233080832,84233080832,0,84233080832,568057856,568057856,0,568057856,0.67,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,2,0,2,59.12,59.12,0,59.12,84233080832,84233080832,0,84233080832,4120907776,4120907776,0,4120907776,4.89,4.89,0,4.89,143.13,143.13,0,143.13,84233080832,84233080832,0,84233080832,70541312,70541312,0,70541312,0.08,0.08,0,0.08,409.92,409.92,0,409.92,84233080832,84233080832,0,84233080832,568651776,568651776,0,568651776,0.68,0.68,0,0.68,400.36,400.36,0,400.36,84233080832,84233080832,0,84233080832,563449856,563449856,0,563449856,0.67,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,2,0,2,59.16,59.16,0,59.16,84233080832,84233080832,0,84233080832,4190265344,4190265344,0,4190265344,4.97,4.97,0,4.97,166.34,166.34,0,166.34,84233080832,84233080832,0,84233080832,73883648,73883648,0,73883648,0.09,0.09,0,0.09,109.18,109.18,0,109.18,84233080832,84233080832,0,84233080832,588582912,588582912,0,588582912,0.7,0.7,0,0.7,113.39,113.39,0,113.39,84233080832,84233080832,0,84233080832,586227712,586227712,0,586227712,0.7,0.7,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,2,0,2,25.47,25.47,0,25.47,84233080832,84233080832,0,84233080832,4257443840,4257443840,0,4257443840,5.05,5.05,0,5.05,2.06,2.06,0,2.06,84233080832,84233080832,0,84233080832,73326592,73326592,0,73326592,0.09,0.09,0,0.09,222.02,222.02,0,222.02,84233080832,84233080832,0,84233080832,597069824,597069824,0,597069824,0.71,0.71,0,0.71,220.54,220.54,0,220.54,84233080832,84233080832,0,84233080832,595308544,595308544,0,595308544,0.71,0.71,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,2,0,2,27.72,27.72,0,27.72,84233080832,84233080832,0,84233080832,4258254848,4258254848,0,4258254848,5.06,5.06,0,5.06,1.06,1.06,0,1.06,84233080832,84233080832,0,84233080832,73093120,73093120,0,73093120,0.09,0.09,0,0.09,253.54,253.54,0,253.54,84233080832,84233080832,0,84233080832,606003200,606003200,0,606003200,0.72,0.72,0,0.72,247.28,247.28,0,247.28,84233080832,84233080832,0,84233080832,601329664,601329664,0,601329664,0.71,0.71,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,2,0,2,29.76,29.76,0,29.76,84233080832,84233080832,0,84233080832,4266536960,4266536960,0,4266536960,5.07,5.07,0,5.07,1.76,1.76,0,1.76,84233080832,84233080832,0,84233080832,73609216,73609216,0,73609216,0.09,0.09,0,0.09,432.89,432.89,0,432.89,84233080832,84233080832,0,84233080832,605855744,605855744,0,605855744,0.72,0.72,0,0.72,432.98,432.98,0,432.98,84233080832,84233080832,0,84233080832,603066368,603066368,0,603066368,0.72,0.72,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,2,0,2,52.36,52.36,0,52.36,84233080832,84233080832,0,84233080832,4250456064,4250456064,0,4250456064,5.05,5.05,0,5.05,1.69,1.69,0,1.69,84233080832,84233080832,0,84233080832,73338880,73338880,0,73338880,0.09,0.09,0,0.09,423.02,423.02,0,423.02,84233080832,84233080832,0,84233080832,606502912,606502912,0,606502912,0.72,0.72,0,0.72,427.73,427.73,0,427.73,84233080832,84233080832,0,84233080832,602357760,602357760,0,602357760,0.72,0.72,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,2,0,2,52.61,52.61,0,52.61,84233080832,84233080832,0,84233080832,4236550144,4236550144,0,4236550144,5.03,5.03,0,5.03,1.71,1.71,0,1.71,84233080832,84233080832,0,84233080832,73342976,73342976,0,73342976,0.09,0.09,0,0.09,416.1,416.1,0,416.1,84233080832,84233080832,0,84233080832,606720000,606720000,0,606720000,0.72,0.72,0,0.72,411.07,411.07,0,411.07,84233080832,84233080832,0,84233080832,604942336,604942336,0,604942336,0.72,0.72,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,2,0,2,53.2,53.2,0,53.2,84233080832,84233080832,0,84233080832,4228755456,4228755456,0,4228755456,5.02,5.02,0,5.02,15.84,15.84,0,15.84,84233080832,84233080832,0,84233080832,73756672,73756672,0,73756672,0.09,0.09,0,0.09,122.38,122.38,0,122.38,84233080832,84233080832,0,84233080832,624160768,624160768,0,624160768,0.74,0.74,0,0.74,119.14,119.14,0,119.14,84233080832,84233080832,0,84233080832,620769280,620769280,0,620769280,0.74,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,2,0,2,16.29,16.29,0,16.29,84233080832,84233080832,0,84233080832,4246163456,4246163456,0,4246163456,5.04,5.04,0,5.04,89.13,89.13,0,89.13,84233080832,84233080832,0,84233080832,69201920,69201920,0,69201920,0.08,0.08,0,0.08,247.57,247.57,0,247.57,84233080832,84233080832,0,84233080832,641716224,641716224,0,641716224,0.76,0.76,0,0.76,242.87,242.87,0,242.87,84233080832,84233080832,0,84233080832,635699200,635699200,0,635699200,0.75,0.75,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,2,0,2,37.07,37.07,0,37.07,84233080832,84233080832,0,84233080832,4331565056,4331565056,0,4331565056,5.14,5.14,0,5.14,94.26,94.26,0,94.26,84233080832,84233080832,0,84233080832,86126592,86126592,0,86126592,0.1,0.1,0,0.1,291.17,291.17,0,291.17,84233080832,84233080832,0,84233080832,662700032,662700032,0,662700032,0.79,0.79,0,0.79,276.39,276.39,0,276.39,84233080832,84233080832,0,84233080832,660508672,660508672,0,660508672,0.78,0.78,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,2,0,2,37.79,37.79,0,37.79,84233080832,84233080832,0,84233080832,4414582784,4414582784,0,4414582784,5.24,5.24,0,5.24,178.96,178.96,0,178.96,84233080832,84233080832,0,84233080832,115093504,115093504,0,115093504,0.14,0.14,0,0.14,406.89,406.89,0,406.89,84233080832,84233080832,0,84233080832,663490560,663490560,0,663490560,0.79,0.79,0,0.79,403.1,403.1,0,403.1,84233080832,84233080832,0,84233080832,662163456,662163456,0,662163456,0.79,0.79,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,2,0,2,59.7,59.7,0,59.7,84233080832,84233080832,0,84233080832,4443844608,4443844608,0,4443844608,5.28,5.28,0,5.28,80.24,80.24,0,80.24,84233080832,84233080832,0,84233080832,73420800,73420800,0,73420800,0.09,0.09,0,0.09,421.1,421.1,0,421.1,84233080832,84233080832,0,84233080832,662429696,662429696,0,662429696,0.79,0.79,0,0.79,423.5,423.5,0,423.5,84233080832,84233080832,0,84233080832,662360064,662360064,0,662360064,0.79,0.79,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,2,0,2,57.4,57.4,0,57.4,84233080832,84233080832,0,84233080832,4451921920,4451921920,0,4451921920,5.29,5.29,0,5.29,1.74,1.74,0,1.74,84233080832,84233080832,0,84233080832,73428992,73428992,0,73428992,0.09,0.09,0,0.09,398.16,398.16,0,398.16,84233080832,84233080832,0,84233080832,666800128,666800128,0,666800128,0.79,0.79,0,0.79,417.81,417.81,0,417.81,84233080832,84233080832,0,84233080832,666279936,666279936,0,666279936,0.79,0.79,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,2,0,2,52.02,52.02,0,52.02,84233080832,84233080832,0,84233080832,4421185536,4421185536,0,4421185536,5.25,5.25,0,5.25,0.96,0.96,0,0.96,84233080832,84233080832,0,84233080832,73949184,73949184,0,73949184,0.09,0.09,0,0.09,118.5,118.5,0,118.5,84233080832,84233080832,0,84233080832,686653440,686653440,0,686653440,0.82,0.82,0,0.82,119.23,119.23,0,119.23,84233080832,84233080832,0,84233080832,686956544,686956544,0,686956544,0.82,0.82,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,2,0,2,15.52,15.52,0,15.52,84233080832,84233080832,0,84233080832,4433195008,4433195008,0,4433195008,5.26,5.26,0,5.26,0.95,0.95,0,0.95,84233080832,84233080832,0,84233080832,73691136,73691136,0,73691136,0.09,0.09,0,0.09,217.77,217.77,0,217.77,84233080832,84233080832,0,84233080832,693514240,693514240,0,693514240,0.82,0.82,0,0.82,211.95,211.95,0,211.95,84233080832,84233080832,0,84233080832,693137408,693137408,0,693137408,0.82,0.82,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,2,0,2,27.68,27.68,0,27.68,84233080832,84233080832,0,84233080832,4420300800,4420300800,0,4420300800,5.25,5.25,0,5.25,1.19,1.19,0,1.19,84233080832,84233080832,0,84233080832,73969664,73969664,0,73969664,0.09,0.09,0,0.09,264.73,264.73,0,264.73,84233080832,84233080832,0,84233080832,701370368,701370368,0,701370368,0.83,0.83,0,0.83,243.05,243.05,0,243.05,84233080832,84233080832,0,84233080832,699768832,699768832,0,699768832,0.83,0.83,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,2,0,2,28.1,28.1,0,28.1,84233080832,84233080832,0,84233080832,4416102400,4416102400,0,4416102400,5.24,5.24,0,5.24,12.83,12.83,0,12.83,84233080832,84233080832,0,84233080832,74924032,74924032,0,74924032,0.09,0.09,0,0.09,424.81,424.81,0,424.81,84233080832,84233080832,0,84233080832,702140416,702140416,0,702140416,0.83,0.83,0,0.83,427.06,427.06,0,427.06,84233080832,84233080832,0,84233080832,700661760,700661760,0,700661760,0.83,0.83,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,2,0,2,53.11,53.11,0,53.11,84233080832,84233080832,0,84233080832,4409925632,4409925632,0,4409925632,5.24,5.24,0,5.24,65.46,65.46,0,65.46,84233080832,84233080832,0,84233080832,76222464,76222464,0,76222464,0.09,0.09,0,0.09,421.29,421.29,0,421.29,84233080832,84233080832,0,84233080832,701095936,701095936,0,701095936,0.83,0.83,0,0.83,421.15,421.15,0,421.15,84233080832,84233080832,0,84233080832,699260928,699260928,0,699260928,0.83,0.83,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,2,0,2,55.43,55.43,0,55.43,84233080832,84233080832,0,84233080832,4408086528,4408086528,0,4408086528,5.23,5.23,0,5.23,128.53,128.53,0,128.53,84233080832,84233080832,0,84233080832,79953920,79953920,0,79953920,0.09,0.09,0,0.09,408.5,408.5,0,408.5,84233080832,84233080832,0,84233080832,701464576,701464576,0,701464576,0.83,0.83,0,0.83,406.34,406.34,0,406.34,84233080832,84233080832,0,84233080832,698757120,698757120,0,698757120,0.83,0.83,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,2,0,2,57.29,57.29,0,57.29,84233080832,84233080832,0,84233080832,4437078016,4437078016,0,4437078016,5.27,5.27,0,5.27,43.44,43.44,0,43.44,84233080832,84233080832,0,84233080832,78675968,78675968,0,78675968,0.09,0.09,0,0.09,125.63,125.63,0,125.63,84233080832,84233080832,0,84233080832,718368768,718368768,0,718368768,0.85,0.85,0,0.85,147.14,147.14,0,147.14,84233080832,84233080832,0,84233080832,716099584,716099584,0,716099584,0.85,0.85,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,2,0,2,26.2,26.2,0,26.2,84233080832,84233080832,0,84233080832,4397158400,4397158400,0,4397158400,5.22,5.22,0,5.22,1,1,0,1,84233080832,84233080832,0,84233080832,78884864,78884864,0,78884864,0.09,0.09,0,0.09,249.73,249.73,0,249.73,84233080832,84233080832,0,84233080832,723087360,723087360,0,723087360,0.86,0.86,0,0.86,246.71,246.71,0,246.71,84233080832,84233080832,0,84233080832,720662528,720662528,0,720662528,0.86,0.86,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,2,0,2,28.35,28.35,0,28.35,84233080832,84233080832,0,84233080832,4391448576,4391448576,0,4391448576,5.21,5.21,0,5.21,1.1,1.1,0,1.1,84233080832,84233080832,0,84233080832,78671872,78671872,0,78671872,0.09,0.09,0,0.09,195.23,195.23,0,195.23,84233080832,84233080832,0,84233080832,752697344,752697344,0,752697344,0.89,0.89,0,0.89,193.98,193.98,0,193.98,84233080832,84233080832,0,84233080832,751669248,751669248,0,751669248,0.89,0.89,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,2,0,2,27.73,27.73,0,27.73,84233080832,84233080832,0,84233080832,4427395072,4427395072,0,4427395072,5.26,5.26,0,5.26,1.18,1.18,0,1.18,84233080832,84233080832,0,84233080832,78667776,78667776,0,78667776,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,2,0,2,13.07,13.07,0,13.07,84233080832,84233080832,0,84233080832,4274282496,4274282496,0,4274282496,5.07,5.07,0,5.07,1.8,1.8,0,1.8,84233080832,84233080832,0,84233080832,79175680,79175680,0,79175680,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,3.59,3.59,0,3.59,84233080832,84233080832,0,84233080832,2921369600,2921369600,0,2921369600,3.47,3.47,0,3.47,9.68,9.68,0,9.68,84233080832,84233080832,0,84233080832,78942208,78942208,0,78942208,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
